-1.279096722602844238e+00,1.320028156042098999e-01,-2.343209087848663330e-01,-9.630232453346252441e-01,-5.996686220169067383e-01,-1.567789077758789062e+00,-1.177949428558349609e+00,7.667273283004760742e-01,4.305050671100616455e-01,2.943853437900543213e-01,2.403969764709472656e-01,5.318817496299743652e-01,-1.200607791543006897e-01,4.846948385238647461e-01,-2.243815422058105469e+00,1.514199256896972656e+00,-2.995641529560089111e-02,4.469199478626251221e-01,1.487923741340637207e+00,-1.091570615768432617e+00,5.797578692436218262e-01,4.315917491912841797e-01,1.678772717714309692e-01,1.299061298370361328e+00,1.246703118085861206e-01,1.109488248825073242e+00,-5.221101641654968262e-01,3.914040327072143555e-01,-2.877265512943267822e-01,-9.273312687873840332e-01,1.603899478912353516e+00,-1.585114359855651855e+00,-7.758821249008178711e-01,-1.261591911315917969e+00,2.193104103207588196e-02,4.685667753219604492e-01,-1.073841452598571777e-01,-5.914056301116943359e-01,-2.850295603275299072e-01,-5.161952376365661621e-01,-1.190470457077026367e+00,4.752454757690429688e-01,-1.262718439102172852e-01,6.012174487113952637e-01,9.423424601554870605e-01,3.054668605327606201e-01,1.092211484909057617e+00,3.985115587711334229e-01,-1.606943607330322266e-01,1.119839549064636230e+00,-1.761622428894042969e+00,3.719381988048553467e-02,-1.711636483669281006e-01,-2.885788120329380035e-02,7.496861219406127930e-01,-1.274389624595642090e+00,2.587810754776000977e-01,2.477768957614898682e-01,-1.725190997123718262e+00,-1.714418530464172363e-01,4.409807622432708740e-01,-1.060472607612609863e+00,2.965041399002075195e-01,-1.915328502655029297e-01,1.196614980697631836e+00,-7.304459810256958008e-01,9.388729929924011230e-02,6.639877557754516602e-01,-2.311676144599914551e-01,-2.767572700977325439e-01,-9.771673679351806641e-01,1.132037401199340820e+00,-8.349509537220001221e-02,-1.035724520683288574e+00,-1.398663222789764404e-01,4.935151338577270508e-01,8.886200189590454102e-01,5.915083885192871094e-01,-1.070953607559204102e-01,-3.888816237449645996e-01,-5.275312066078186035e-01,1.224864840507507324e+00,2.160206735134124756e-01,-6.093754768371582031e-01,-7.428070902824401855e-01,-1.235213994979858398e+00,3.818022906780242920e-01,2.568918168544769287e-01,-4.361465573310852051e-01,1.376774907112121582e-02,4.232715964317321777e-01,-2.484794110059738159e-01,8.148902654647827148e-01,1.724388450384140015e-01,8.815047144889831543e-01,-2.921455800533294678e-01,1.641452014446258545e-01,-9.362511634826660156e-01,3.428309857845306396e-01,6.450914740562438965e-01,1.348512053489685059e+00,-1.648939847946166992e+00,5.222547650337219238e-01,-2.143613547086715698e-01,7.531910389661788940e-02,-5.268295407295227051e-01,1.328657507896423340e+00,-6.339097023010253906e-02,-1.189989328384399414e+00,-4.632417857646942139e-01,-6.134670376777648926e-01,5.993810296058654785e-01,-1.521598219871520996e+00,1.353601813316345215e+00,-6.007507443428039551e-01,6.894032657146453857e-02,1.326757222414016724e-01,-9.537686705589294434e-01,-9.175390936434268951e-03,-3.587920963764190674e-02,4.463672041893005371e-01,6.355913877487182617e-01,-1.043944716453552246e+00,-7.650297880172729492e-01,4.927704036235809326e-01,-1.360859394073486328e+00,2.671054005622863770e-01,-5.738948583602905273e-01,-1.580777913331985474e-01,3.168304562568664551e-01,1.505106449127197266e+00,-9.848356246948242188e-02,4.766485095024108887e-01,-1.745702028274536133e+00,-1.027548193931579590e+00,3.523104190826416016e-01,8.952571153640747070e-01,-4.811618924140930176e-01,-9.405515789985656738e-01,-8.030565381050109863e-01,-1.966113567352294922e+00,-2.005643367767333984e+00,8.278543949127197266e-01,1.309828162193298340e-01,1.435303568840026855e+00,-3.375874087214469910e-02,-7.382417470216751099e-02,-1.072715640068054199e+00,-1.755665838718414307e-01,-4.383993148803710938e-01,2.446609884500503540e-01,1.949886679649353027e+00,6.148812770843505859e-01,1.360641419887542725e-01,1.128017902374267578e+00,-5.774406194686889648e-01,6.390501856803894043e-01,-3.140381872653961182e-01,-2.294866368174552917e-02,3.467630445957183838e-01,-1.224636100232601166e-02,-6.711207628250122070e-01,-7.027263045310974121e-01,-5.982250720262527466e-02,-1.089072465896606445e+00,5.101765394210815430e-01,-1.060515284538269043e+00,1.987677216529846191e+00,7.746702432632446289e-01,8.117081522941589355e-01,-1.222206830978393555e+00,-7.765654325485229492e-01,3.581504523754119873e-01,9.484833478927612305e-01,1.241094172000885010e-01,-7.968966960906982422e-01,-8.716003894805908203e-01,4.795667529106140137e-01,9.132524728775024414e-01,1.386883020401000977e+00,-3.476955890655517578e-01,9.753082394599914551e-01,9.798657298088073730e-01,3.931016623973846436e-01,2.706748545169830322e-01,1.108434915542602539e+00,-8.946868777275085449e-01,-1.691221445798873901e-01,1.391469955444335938e+00,3.000130057334899902e-01,-6.532173156738281250e-01,-5.386143922805786133e-01,-8.576763272285461426e-01,-2.100305557250976562e-01,3.170652389526367188e-01,-1.389231801033020020e+00,-1.538954228162765503e-01,-3.968003988265991211e-01,-1.026390910148620605e+00,-7.804356813430786133e-01,-5.997936725616455078e-01,5.873730778694152832e-01,-4.049924910068511963e-01,1.115490198135375977e-01,9.867813587188720703e-01,-4.539904594421386719e-01,-3.282853662967681885e-01,-1.068426966667175293e+00,2.530287504196166992e-01,7.510006427764892578e-01,4.082143306732177734e-01,2.048402309417724609e+00,6.433729082345962524e-03,7.170757055282592773e-01,5.818346887826919556e-02,-1.949360035359859467e-02,-2.542152106761932373e-01,1.233744025230407715e+00,8.481265306472778320e-01,-8.652815818786621094e-01,4.722810983657836914e-01,-8.498627543449401855e-01,-7.879793643951416016e-02,-4.484197497367858887e-01,7.208544611930847168e-01,2.975913763046264648e+00,-5.754406452178955078e-01,-2.115881443023681641e-01,1.126532331109046936e-01,5.497930049896240234e-01,1.154284596443176270e+00,7.884582281112670898e-01,1.832508563995361328e+00,-4.457936286926269531e-01,4.255810379981994629e-01,-5.327297747135162354e-02,-2.540912628173828125e-01,-8.029348850250244141e-01,5.651581883430480957e-01,3.522386029362678528e-02,-1.052726626396179199e+00,9.283164739608764648e-01,-6.921327114105224609e-02,1.841831058263778687e-01,1.932083964347839355e-01,-2.677863836288452148e-01,-1.535381525754928589e-01,2.739611268043518066e-02,-1.205205082893371582e+00,-6.647069007158279419e-03,-1.044910311698913574e+00,1.416720628738403320e+00,-1.177271604537963867e+00,-5.993673205375671387e-01,1.448559015989303589e-01,-1.838693976402282715e+00,5.765954852104187012e-01,1.330274343490600586e-01,1.762468367815017700e-01,-1.247855544090270996e+00,-3.533374369144439697e-01,-7.878506183624267578e-02,1.864026114344596863e-02,-1.243921816349029541e-01,-4.922984540462493896e-01,4.478469789028167725e-01,-1.620564013719558716e-01,7.290738224983215332e-01,2.956125736236572266e-01,-7.301366329193115234e-01,5.836760997772216797e-01,9.961273074150085449e-01,-3.401001393795013428e-01,2.821378707885742188e-01,1.490899324417114258e-01,-1.813179105520248413e-01,6.417734920978546143e-02,5.621486306190490723e-01,-1.487764596939086914e+00,1.038852334022521973e-01,2.044939994812011719e-01,-1.890561729669570923e-01,1.162703990936279297e+00,9.162999689579010010e-02,9.306002259254455566e-01,-1.059362441301345825e-01,7.985939383506774902e-01,-1.679495126008987427e-01,-1.564674019813537598e+00,-5.033379793167114258e-02,-1.378255724906921387e+00,-4.268529713153839111e-01,-2.383049279451370239e-01,-1.875706762075424194e-01,1.141140222549438477e+00,2.242605686187744141e-01,1.894809752702713013e-01,-1.464393377304077148e+00,5.562558174133300781e-01,-5.242372155189514160e-01,2.521716356277465820e-01,6.385508775711059570e-01,5.832008123397827148e-01,4.023551195859909058e-02,-1.191484808921813965e+00,-1.161965727806091309e+00,3.600260317325592041e-01,1.410255432128906250e-01,-5.097873687744140625e+00,-6.374647021293640137e-01,-3.939965069293975830e-01,-1.571544408798217773e-01,-2.092280983924865723e-02,-5.547409057617187500e-01,2.227893471717834473e-01,-3.703494668006896973e-01,1.047700881958007812e+00,1.836588680744171143e-01,4.905824065208435059e-01,1.358975917100906372e-01,1.967838704586029053e-01,2.109240055084228516e+00,7.089813351631164551e-01,-9.148979187011718750e-01,8.589847087860107422e-01,-8.595080971717834473e-01,-6.625648736953735352e-01,-7.074564695358276367e-02,-1.445287942886352539e+00,-1.165573522448539734e-01,5.062170028686523438e-01,-5.319994688034057617e-01,-5.127388238906860352e-02,5.635281801223754883e-01,-7.525980472564697266e-01,-1.758021473884582520e+00,3.420408666133880615e-01,-1.139844954013824463e-01,1.027392387390136719e+00,1.607804149389266968e-01,7.637516856193542480e-01,-1.272897005081176758e+00,9.164654612541198730e-01,-8.776932954788208008e-01,-1.763370782136917114e-01,-2.708003222942352295e-01,2.408280968666076660e-02,6.720360517501831055e-01,-2.738961577415466309e-01,-8.199322819709777832e-01,-5.359558463096618652e-01,-2.379042208194732666e-01,1.298596978187561035e+00,5.477150678634643555e-01,6.773433089256286621e-02,-9.631870985031127930e-01,-2.400885373353958130e-01,-1.454188525676727295e-01,1.024340033531188965e+00,3.943973481655120850e-01,-8.998191356658935547e-01,-2.782545387744903564e-01,6.341856718063354492e-01,-5.375003218650817871e-01,5.649384260177612305e-01,4.799663722515106201e-01,8.124811649322509766e-01,-4.977664053440093994e-01,1.118203163146972656e+00,-1.486592292785644531e+00,-3.412833809852600098e-01,-3.615773022174835205e-01,-5.940529704093933105e-01,5.771948099136352539e-01,-9.366150498390197754e-01,3.638366609811782837e-02,2.714563906192779541e-01,-9.802424907684326172e-01,8.984462618827819824e-01,-5.685375332832336426e-01,1.080495938658714294e-01,-1.393351554870605469e-01,7.022513449192047119e-02,8.373856544494628906e-01,4.115204811096191406e-01,1.978863477706909180e-01,-3.210689723491668701e-01,-1.120642185211181641e+00,-1.464954018592834473e+00,-2.025776147842407227e+00,-8.683651685714721680e-01,-1.458646357059478760e-01,4.105285406112670898e-01,5.201705098152160645e-01,-5.744417905807495117e-01,-6.073948144912719727e-01,-2.221245914697647095e-01,-9.949049353599548340e-01,-1.032473921775817871e+00,4.796799123287200928e-01,1.098632812500000000e-01,2.195695042610168457e-01,1.009949818253517151e-01,2.627186477184295654e-01,-8.582288622856140137e-01,3.729990124702453613e-01,-1.429472267627716064e-01,-1.347817420959472656e+00,-1.069596335291862488e-01,9.679515957832336426e-01,-5.262703299522399902e-01,4.990974068641662598e-01,-1.339714825153350830e-01,-3.223501741886138916e-01,1.561200320720672607e-01,3.040299713611602783e-01,-1.000058501958847046e-01,2.450831830501556396e-01,4.449340701103210449e-01,-4.287976026535034180e-01,5.933536887168884277e-01,-1.287428289651870728e-01,9.007804989814758301e-01,9.068531394004821777e-01,-5.718958377838134766e-01,-6.938794255256652832e-01,1.285316705703735352e+00,-1.625302076339721680e+00,2.796455621719360352e-01,-1.391668915748596191e+00,-9.200545549392700195e-01,1.910009086132049561e-01,-2.707941234111785889e-01,3.029569983482360840e-01,-5.229873657226562500e-01,1.476256251335144043e+00,-1.993242800235748291e-01,6.909111142158508301e-02,1.421612620353698730e+00,-5.454233288764953613e-01,-3.851287961006164551e-01,2.205472469329833984e+00,-2.127819880843162537e-02,-7.079622149467468262e-01,-1.170807257294654846e-01,9.672926068305969238e-01,3.758842349052429199e-01,4.359310865402221680e-01,7.200760841369628906e-01,-5.537064746022224426e-02,-9.450833797454833984e-01,-5.979915857315063477e-01,-1.946842074394226074e-01,9.111214429140090942e-02,-1.201048493385314941e+00,1.394739747047424316e-01,2.207972109317779541e-01,1.968279778957366943e-01,-5.894923806190490723e-01,5.136823654174804688e-01,4.320474565029144287e-01,6.629000604152679443e-02,-2.987032756209373474e-02,4.311402738094329834e-01,7.823462486267089844e-01,-3.366241157054901123e-01,4.158889055252075195e-01,-9.182082414627075195e-01,1.067168354988098145e+00,-6.215737760066986084e-02,9.655722379684448242e-01,-1.768373399972915649e-01,5.840023756027221680e-01,1.569381475448608398e+00,9.498266875743865967e-02,2.248041182756423950e-01,4.652495086193084717e-01,-8.586727380752563477e-01,9.826203435659408569e-02,-5.150809139013290405e-02,1.559135437011718750e+00,7.990770339965820312e-01,-1.302571535110473633e+00,1.731677353382110596e-01,-1.756378173828125000e+00,-1.047022581100463867e+00,5.485672950744628906e-01,2.514789402484893799e-01,-4.634498357772827148e-01,-2.744639292359352112e-02,-9.812401235103607178e-02,-4.905698299407958984e-01,1.315384507179260254e+00,-2.413555979728698730e-01,8.554439246654510498e-02,-1.678405851125717163e-01,6.399142146110534668e-01,-4.639646112918853760e-01,-2.331585735082626343e-01,3.261912167072296143e-01,3.519806265830993652e-01,-1.318414926528930664e+00,4.438480734825134277e-01,-6.961007118225097656e-01,4.865789115428924561e-01,8.840681910514831543e-01,-4.593191444873809814e-01,1.590681374073028564e-01,-8.332751989364624023e-01,-5.642868280410766602e-01,2.528548836708068848e-01,-9.227400422096252441e-01,-8.261559605598449707e-01,-7.105952501296997070e-02,-4.655404761433601379e-02,6.501749157905578613e-01,-1.652385741472244263e-01,-8.804154396057128906e-01,-2.321739047765731812e-01,-6.656839847564697266e-01,5.432490259408950806e-03,1.000703930854797363e+00,-3.376782834529876709e-01,2.617095112800598145e-01,-7.686828970909118652e-01,-1.292866706848144531e+00,-6.683121919631958008e-01,8.921342343091964722e-02,-6.226254701614379883e-01,-1.084296703338623047e-01,-5.617097020149230957e-01,-3.748191297054290771e-01,2.395999431610107422e-01,-6.843321919441223145e-01,6.419809460639953613e-01,-1.284447610378265381e-01,4.583573639392852783e-01,-1.631394922733306885e-01,-5.771818757057189941e-01,-1.090241789817810059e+00,9.405351877212524414e-01,3.114690780639648438e-01,-5.936096906661987305e-01,-9.595153331756591797e-01,3.297058939933776855e-01,-1.597704440355300903e-01,-1.008463263511657715e+00,-6.779915094375610352e-01,1.116349458694458008e+00,-1.957456469535827637e-01,-7.479432225227355957e-01,-7.303484082221984863e-01,-1.856964379549026489e-01,-1.330607533454895020e-01,-9.850858449935913086e-01,-1.081331729888916016e+00,-6.671933829784393311e-02,-9.861584007740020752e-02,2.424485683441162109e-01,2.259372770786285400e-01,-3.406387194991111755e-02,-7.600644826889038086e-01,-4.845398068428039551e-01,2.880729734897613525e-01,9.322122335433959961e-01,5.182308554649353027e-01,2.611128389835357666e-01,-1.531508862972259521e-01,1.527316421270370483e-01,-1.546011090278625488e+00,-4.812847822904586792e-02,-9.787663817405700684e-02,3.840574026107788086e-01,-6.046860814094543457e-01,4.955814480781555176e-01,4.002808332443237305e-01,-1.602872967720031738e+00,-6.303201317787170410e-01,7.205147743225097656e-01,-6.609701514244079590e-01,3.210471272468566895e-01,-1.164448261260986328e+00,-6.712214946746826172e-01,6.587702035903930664e-01,-1.157261252403259277e+00,9.363675862550735474e-02,1.565195322036743164e+00,-8.443968296051025391e-01,-3.975909948348999023e-01,-1.141944289207458496e+00,1.013411760330200195e+00,1.796688437461853027e-01,-1.285740256309509277e+00,9.575411081314086914e-01,5.885738134384155273e-01,-2.688605189323425293e-01,8.685177564620971680e-01,-1.644307017326354980e+00,1.478662252426147461e+00,7.466868758201599121e-01,3.027292788028717041e-01,-1.083150431513786316e-01,-9.486324787139892578e-01,3.015204071998596191e-01,-1.011066913604736328e+00,6.025425195693969727e-01,-5.095381736755371094e-01,1.552441239356994629e+00,-1.164437904953956604e-01,7.693953067064285278e-02,-4.139764010906219482e-01,7.515738010406494141e-01,3.315818309783935547e-01,-5.513516664505004883e-01,1.050060242414474487e-01,-8.664341270923614502e-02,7.826221734285354614e-02,-6.125014275312423706e-03,1.965890765190124512e+00,1.202959179878234863e+00,6.007436513900756836e-01,-8.711317181587219238e-01,-1.918383538722991943e-01,-4.459918141365051270e-01,-1.238484531641006470e-01,1.071190237998962402e+00,1.512108564376831055e+00,3.696377873420715332e-01,-5.455935001373291016e-01,1.421901345252990723e+00,-3.194118738174438477e-01,-2.498179674148559570e-05,3.630419671535491943e-01,-3.106557130813598633e-01,1.425740122795104980e+00,-8.929716795682907104e-02,-5.673868060111999512e-01,1.320105791091918945e-02,-1.672309637069702148e-01,2.442053332924842834e-02,-6.371207237243652344e-01,-2.371500283479690552e-01,-2.500503957271575928e-01,-1.503375023603439331e-01,-3.710503280162811279e-01,6.987540125846862793e-01,2.540085911750793457e-01,8.854512870311737061e-02,3.377690017223358154e-01,5.595885515213012695e-01,6.938931345939636230e-01,-8.256962299346923828e-01,9.952899217605590820e-01,5.294444411993026733e-02,-8.619691729545593262e-01,2.281698882579803467e-01,6.599998474121093750e-01,1.261673092842102051e+00,1.997414231300354004e-01,4.168852567672729492e-01,-1.028816103935241699e+00,2.480964064598083496e-01,8.911704421043395996e-01,5.865081548690795898e-01,1.308830976486206055e-01,-1.104948282241821289e+00,6.535781919956207275e-02,2.332648754119873047e+00,9.799734354019165039e-01,4.514645338058471680e-01,-7.425662875175476074e-01,-1.309906601905822754e+00,1.110567569732666016e+00,2.628425061702728271e-01,-6.373898386955261230e-01,-6.653571724891662598e-01,-1.827928423881530762e-01,-5.914785265922546387e-01,4.732608795166015625e-01,7.113105058670043945e-01,1.267772912979125977e+00,3.629409968852996826e-01,-5.715527534484863281e-01,4.069528877735137939e-01,1.489137649536132812e+00,-7.074804902076721191e-01,7.068713754415512085e-02,-8.146289587020874023e-01,6.255697011947631836e-01,-1.416497707366943359e+00,-4.529368281364440918e-01,1.897014826536178589e-01,-1.641588471829891205e-02,-1.325459122657775879e+00,-6.042391434311866760e-02,-8.705549240112304688e-01,-5.660120844841003418e-01,1.240387335419654846e-01,-9.774084687232971191e-01,-6.616782397031784058e-02,-2.452859163284301758e+00,-4.249352812767028809e-01,2.695772647857666016e-01,-6.595280170440673828e-01,-3.723679855465888977e-02,1.087087035179138184e+00,2.579461038112640381e-01,-7.066566944122314453e-01,-2.496129125356674194e-01,1.013372302055358887e+00,7.079359889030456543e-02,9.348311275243759155e-02,-6.498949527740478516e-01,5.337759852409362793e-03,-2.584275007247924805e-01,1.262222886085510254e+00,-1.045628070831298828e+00,-1.571133434772491455e-01,1.748395562171936035e+00,-3.162553608417510986e-01,1.416764259338378906e-01,-9.533098340034484863e-01,-1.744463741779327393e-01,5.025181770324707031e-01,6.848583817481994629e-01,-2.327971011400222778e-01,2.236523181200027466e-01,-9.289653301239013672e-01,3.712820410728454590e-01,1.706242561340332031e-01,8.457036614418029785e-01,1.032742023468017578e+00,-7.067338228225708008e-01,-1.950069367885589600e-01,-1.156141996383666992e+00,-1.359630227088928223e+00,-4.896884262561798096e-01,-1.607650220394134521e-01,1.084241867065429688e+00,-2.947914302349090576e-01,7.507066130638122559e-01,1.670137792825698853e-01,-7.982372045516967773e-01,9.664856828749179840e-03,5.117444992065429688e-01,-6.568673849105834961e-01,-9.096803069114685059e-01,-5.284611582756042480e-01,3.465314954519271851e-02,2.801079303026199341e-02,-9.747610688209533691e-01,9.012220501899719238e-01,-3.558759093284606934e-01,-1.196315512061119080e-02,-8.090780377388000488e-01,-3.168710470199584961e-01,-4.194235801696777344e-02,5.895103812217712402e-01,-8.991870880126953125e-01,-1.041544437408447266e+00,-2.035142183303833008e-01,-4.511051625013351440e-02,-8.087543845176696777e-01,-2.602730393409729004e-01,-2.879881858825683594e-01,-3.812013193964958191e-02,8.521988987922668457e-02,1.329272508621215820e+00
